Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ENA-FIRST-PUBLIC,ENA-LAST-UPDATE (run),ENA-LAST-UPDATE,environment_(biome),environment_(feature),environment_(material),Experiment,external_id,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_(country_and/or_sea),geographic_location_(latitude),geographic_location_(longitude),INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,investigation_type,Library Name,LibraryLayout,LibrarySelection,LibrarySource,miscellaneous_environmental_package,Organism,Platform,project_name,ReleaseDate,create_date,version,Sample Name,Sample_name,Scientific_Name,Sequencing_method,SRA Study,Submitter_Id
ERR3141419,AMPLICON,502,127092846,PRJEB31110,SAMEA5320079,80678252,TEAGASC FOOD RESEARCH CENTRE,5/18/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:37Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170385,SAMEA5320079,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:37Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:39:00Z,1,SAMEA5320079,T1F4,food metagenome,Illumina MiSeq,ERP113625,T1F4
ERR3141421,AMPLICON,502,52914314,PRJEB31110,SAMEA5320081,31098612,TEAGASC FOOD RESEARCH CENTRE,5/18/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:37Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170387,SAMEA5320081,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:37Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:39:00Z,1,SAMEA5320081,T1F41,food metagenome,Illumina MiSeq,ERP113625,T1F41
ERR3141422,AMPLICON,502,69591256,PRJEB31110,SAMEA5320082,41445831,TEAGASC FOOD RESEARCH CENTRE,5/18/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:37Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170388,SAMEA5320082,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:37Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:40:00Z,1,SAMEA5320082,T1F42,food metagenome,Illumina MiSeq,ERP113625,T1F42
ERR3141423,AMPLICON,502,108671956,PRJEB31110,SAMEA5320083,68083326,TEAGASC FOOD RESEARCH CENTRE,5/18/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:37Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170389,SAMEA5320083,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:37Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:40:00Z,1,SAMEA5320083,T1F43,food metagenome,Illumina MiSeq,ERP113625,T1F43
ERR3141424,AMPLICON,502,107453602,PRJEB31110,SAMEA5320084,65048772,TEAGASC FOOD RESEARCH CENTRE,5/18/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:37Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170390,SAMEA5320084,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:37Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:40:00Z,1,SAMEA5320084,T1F44,food metagenome,Illumina MiSeq,ERP113625,T1F44
ERR3141425,AMPLICON,502,106064568,PRJEB31110,SAMEA5320085,64626496,TEAGASC FOOD RESEARCH CENTRE,5/18/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:37Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170391,SAMEA5320085,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:37Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:40:00Z,1,SAMEA5320085,T1F45,food metagenome,Illumina MiSeq,ERP113625,T1F45
ERR3141426,AMPLICON,502,94657622,PRJEB31110,SAMEA5320086,56823439,TEAGASC FOOD RESEARCH CENTRE,5/18/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:37Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170392,SAMEA5320086,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:37Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:40:00Z,1,SAMEA5320086,T1F46,food metagenome,Illumina MiSeq,ERP113625,T1F46
ERR3141427,AMPLICON,502,51062938,PRJEB31110,SAMEA5320087,30425212,TEAGASC FOOD RESEARCH CENTRE,5/18/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:37Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170393,SAMEA5320087,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:37Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:40:00Z,1,SAMEA5320087,T1F47,food metagenome,Illumina MiSeq,ERP113625,T1F47
ERR3141429,AMPLICON,502,113572982,PRJEB31110,SAMEA5320089,70314633,TEAGASC FOOD RESEARCH CENTRE,5/18/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:37Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170395,SAMEA5320089,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:37Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:40:00Z,1,SAMEA5320089,T1F49,food metagenome,Illumina MiSeq,ERP113625,T1F49
ERR3141430,AMPLICON,502,54357564,PRJEB31110,SAMEA5320090,32239190,TEAGASC FOOD RESEARCH CENTRE,5/18/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:37Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170396,SAMEA5320090,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:37Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:40:00Z,1,SAMEA5320090,T1F5,food metagenome,Illumina MiSeq,ERP113625,T1F5
ERR3141431,AMPLICON,502,93709846,PRJEB31110,SAMEA5320091,57642477,TEAGASC FOOD RESEARCH CENTRE,5/18/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:37Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170397,SAMEA5320091,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:37Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:40:00Z,1,SAMEA5320091,T1F50,food metagenome,Illumina MiSeq,ERP113625,T1F50
ERR3141432,AMPLICON,502,67269506,PRJEB31110,SAMEA5320092,43684734,TEAGASC FOOD RESEARCH CENTRE,5/18/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:38Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170398,SAMEA5320092,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:38Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:41:00Z,1,SAMEA5320092,T1F51,food metagenome,Illumina MiSeq,ERP113625,T1F51
ERR3141436,AMPLICON,502,72532976,PRJEB31110,SAMEA5320096,46532097,TEAGASC FOOD RESEARCH CENTRE,5/18/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:38Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170402,SAMEA5320096,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:38Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:41:00Z,1,SAMEA5320096,T1F55,food metagenome,Illumina MiSeq,ERP113625,T1F55
ERR3141440,AMPLICON,502,85907762,PRJEB31110,SAMEA5320100,50756016,TEAGASC FOOD RESEARCH CENTRE,5/18/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:38Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170406,SAMEA5320100,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:38Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:41:00Z,1,SAMEA5320100,T1F59,food metagenome,Illumina MiSeq,ERP113625,T1F59
ERR3141444,AMPLICON,502,136280450,PRJEB31110,SAMEA5320104,84670616,TEAGASC FOOD RESEARCH CENTRE,5/18/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:38Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170410,SAMEA5320104,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:38Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:42:00Z,1,SAMEA5320104,T1F62,food metagenome,Illumina MiSeq,ERP113625,T1F62
ERR3141449,AMPLICON,502,131537554,PRJEB31110,SAMEA5320109,78793797,TEAGASC FOOD RESEARCH CENTRE,5/18/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:38Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170415,SAMEA5320109,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:38Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:42:00Z,1,SAMEA5320109,T1F67,food metagenome,Illumina MiSeq,ERP113625,T1F67
ERR3141450,AMPLICON,502,124635054,PRJEB31110,SAMEA5320110,75079689,TEAGASC FOOD RESEARCH CENTRE,5/18/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:38Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170416,SAMEA5320110,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:38Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:42:00Z,1,SAMEA5320110,T1F7,food metagenome,Illumina MiSeq,ERP113625,T1F7
ERR3141452,AMPLICON,502,99411562,PRJEB31110,SAMEA5320112,58585545,TEAGASC FOOD RESEARCH CENTRE,5/18/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:38Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170418,SAMEA5320112,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:38Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:42:00Z,1,SAMEA5320112,T1F9,food metagenome,Illumina MiSeq,ERP113625,T1F9
ERR3141460,AMPLICON,502,89130602,PRJEB31110,SAMEA5320120,52676138,TEAGASC FOOD RESEARCH CENTRE,5/18/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:38Z,Food Processing,Dairy Processing,Collection Tanker Milk,ERX3170426,SAMEA5320120,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:38Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:43:00Z,1,SAMEA5320120,T1L6,food metagenome,Illumina MiSeq,ERP113625,T1L6
ERR3141461,AMPLICON,502,89515636,PRJEB31110,SAMEA5320121,54429238,TEAGASC FOOD RESEARCH CENTRE,5/18/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:38Z,Food Processing,Dairy Processing,Collection Tanker Milk,ERX3170427,SAMEA5320121,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:38Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:43:00Z,1,SAMEA5320121,T1L7,food metagenome,Illumina MiSeq,ERP113625,T1L7
ERR3141462,AMPLICON,502,69500394,PRJEB31110,SAMEA5320122,40957897,TEAGASC FOOD RESEARCH CENTRE,5/18/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:38Z,Food Processing,Dairy Processing,Collection Tanker Milk,ERX3170428,SAMEA5320122,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:38Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:43:00Z,1,SAMEA5320122,T1L8,food metagenome,Illumina MiSeq,ERP113625,T1L8
ERR3141465,AMPLICON,502,80634252,PRJEB31110,SAMEA5320125,48566959,TEAGASC FOOD RESEARCH CENTRE,5/30/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:38Z,Food Processing,Dairy Processing,Skimmed Milk Powder,ERX3170431,SAMEA5320125,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:38Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:43:00Z,1,SAMEA5320125,T1MeP1B,food metagenome,Illumina MiSeq,ERP113625,T1MeP1B
ERR3141470,AMPLICON,502,74950608,PRJEB31110,SAMEA5320130,46681799,TEAGASC FOOD RESEARCH CENTRE,5/30/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:38Z,Food Processing,Dairy Processing,Skimmed Milk Powder,ERX3170436,SAMEA5320130,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:38Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:44:00Z,1,SAMEA5320130,T1MeP3A,food metagenome,Illumina MiSeq,ERP113625,T1MeP3A
ERR3141472,AMPLICON,502,98749424,PRJEB31110,SAMEA5320132,59471781,TEAGASC FOOD RESEARCH CENTRE,5/30/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:38Z,Food Processing,Dairy Processing,Skimmed Milk Powder,ERX3170438,SAMEA5320132,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:38Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:44:00Z,1,SAMEA5320132,T1MeP3C,food metagenome,Illumina MiSeq,ERP113625,T1MeP3C
ERR3141473,AMPLICON,502,73693600,PRJEB31110,SAMEA5320133,43837869,TEAGASC FOOD RESEARCH CENTRE,5/30/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:38Z,Food Processing,Dairy Processing,Skimmed Milk Powder,ERX3170439,SAMEA5320133,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:38Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:44:00Z,1,SAMEA5320133,T1P1A,food metagenome,Illumina MiSeq,ERP113625,T1P1A
ERR3141474,AMPLICON,502,78078570,PRJEB31110,SAMEA5320134,50125765,TEAGASC FOOD RESEARCH CENTRE,5/30/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:38Z,Food Processing,Dairy Processing,Skimmed Milk Powder,ERX3170440,SAMEA5320134,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:38Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:44:00Z,1,SAMEA5320134,T1P1B,food metagenome,Illumina MiSeq,ERP113625,T1P1B
ERR3141475,AMPLICON,502,83969038,PRJEB31110,SAMEA5320135,51137922,TEAGASC FOOD RESEARCH CENTRE,5/30/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:38Z,Food Processing,Dairy Processing,Skimmed Milk Powder,ERX3170441,SAMEA5320135,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:38Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:44:00Z,1,SAMEA5320135,T1P1C,food metagenome,Illumina MiSeq,ERP113625,T1P1C
ERR3141479,AMPLICON,502,87434344,PRJEB31110,SAMEA5320139,53837134,TEAGASC FOOD RESEARCH CENTRE,5/30/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:39Z,Food Processing,Dairy Processing,Skimmed Milk Powder,ERX3170445,SAMEA5320139,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:39Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:44:00Z,1,SAMEA5320139,T1P3A,food metagenome,Illumina MiSeq,ERP113625,T1P3A
ERR3141483,AMPLICON,502,49164876,PRJEB31110,SAMEA5320143,29658557,TEAGASC FOOD RESEARCH CENTRE,5/19/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:39Z,Food Processing,Dairy Processing,Skimmed Milk Silo,ERX3170449,SAMEA5320143,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:39Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:45:00Z,1,SAMEA5320143,T1SMS1B,food metagenome,Illumina MiSeq,ERP113625,T1SMS1B
ERR3141486,AMPLICON,502,86992584,PRJEB31110,SAMEA5320146,53144538,TEAGASC FOOD RESEARCH CENTRE,10/19/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:39Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170452,SAMEA5320146,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:39Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:45:00Z,1,SAMEA5320146,T2F1,food metagenome,Illumina MiSeq,ERP113625,T2F1
